Loaded data with shape: (50, 101, 1024), (50, 101, 1024), (50, 101, 1024), (101,)
##### Running the solver on the given dataset #####
Using device: cuda
Time: 0.000000, dt: 0.000010, Target: 0.010000, Max vel: 2.2404, Min density: 1.0237e+00, Min pressure: 1.0163e+01
Time: 0.046000, dt: 0.000000, Target: 0.050000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.047000, dt: 0.000000, Target: 0.050000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.048000, dt: 0.000000, Target: 0.050000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.049000, dt: 0.000000, Target: 0.050000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.050000, dt: 0.000000, Target: 0.060000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.050000, dt: 0.000000, Target: 0.060000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.051000, dt: 0.000000, Target: 0.060000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.052000, dt: 0.000000, Target: 0.060000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.053000, dt: 0.000000, Target: 0.060000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.054000, dt: 0.000000, Target: 0.060000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.055000, dt: 0.000000, Target: 0.060000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.056000, dt: 0.000000, Target: 0.060000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.057000, dt: 0.000000, Target: 0.060000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.058000, dt: 0.000000, Target: 0.060000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.059000, dt: 0.000000, Target: 0.060000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.060000, dt: 0.000000, Target: 0.070000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.061000, dt: 0.000000, Target: 0.070000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.062000, dt: 0.000000, Target: 0.070000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.063000, dt: 0.000000, Target: 0.070000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.064000, dt: 0.000000, Target: 0.070000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.065000, dt: 0.000000, Target: 0.070000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.066000, dt: 0.000000, Target: 0.070000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.067000, dt: 0.000000, Target: 0.070000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.068000, dt: 0.000000, Target: 0.070000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.069000, dt: 0.000000, Target: 0.070000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.070000, dt: 0.000000, Target: 0.080000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.071000, dt: 0.000000, Target: 0.080000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.072000, dt: 0.000000, Target: 0.080000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.073000, dt: 0.000000, Target: 0.080000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.074000, dt: 0.000000, Target: 0.080000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.075000, dt: 0.000000, Target: 0.080000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.076000, dt: 0.000000, Target: 0.080000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.077000, dt: 0.000000, Target: 0.080000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.078000, dt: 0.000000, Target: 0.080000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.079000, dt: 0.000000, Target: 0.080000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.080000, dt: 0.000000, Target: 0.090000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.081000, dt: 0.000000, Target: 0.090000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.082000, dt: 0.000000, Target: 0.090000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.083000, dt: 0.000000, Target: 0.090000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.084000, dt: 0.000000, Target: 0.090000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.085000, dt: 0.000000, Target: 0.090000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.086000, dt: 0.000000, Target: 0.090000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.087000, dt: 0.000000, Target: 0.090000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.088000, dt: 0.000000, Target: 0.090000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.089000, dt: 0.000000, Target: 0.090000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.090000, dt: 0.000000, Target: 0.100000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.091000, dt: 0.000000, Target: 0.100000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.092000, dt: 0.000000, Target: 0.100000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.093000, dt: 0.000000, Target: 0.100000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.094000, dt: 0.000000, Target: 0.100000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.095000, dt: 0.000000, Target: 0.100000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.096000, dt: 0.000000, Target: 0.100000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.097000, dt: 0.000000, Target: 0.100000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.098000, dt: 0.000000, Target: 0.100000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.099000, dt: 0.000000, Target: 0.100000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.100000, dt: 0.000000, Target: 0.110000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.101000, dt: 0.000000, Target: 0.110000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.102000, dt: 0.000000, Target: 0.110000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.103000, dt: 0.000000, Target: 0.110000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.104000, dt: 0.000000, Target: 0.110000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.105000, dt: 0.000000, Target: 0.110000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.106000, dt: 0.000000, Target: 0.110000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.107000, dt: 0.000000, Target: 0.110000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.108000, dt: 0.000000, Target: 0.110000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
Time: 0.109000, dt: 0.000000, Target: 0.110000, Max vel: 1.6622, Min density: 3.8491e-02, Min pressure: 2.4496e+03
**** Finished ****
**** Spatio resolution 512 ****
Using device: cuda
Time: 0.000000, dt: 0.000038, Target: 0.010000, Max vel: 4.7924, Min density: 1.0000e-06, Min pressure: 1.0000e-06
NaN or Inf detected in tensors! Stopping simulation.
NaN or Inf detected at time 3.815656130298746e-05. Filling remaining time steps with last valid values.
**** Finished ****
**** Spatio resolution 1024 ****
Using device: cuda
Time: 0.000000, dt: 0.000010, Target: 0.010000, Max vel: 4.7901, Min density: 1.0000e-06, Min pressure: 1.0000e-06
NaN or Inf detected in tensors! Stopping simulation.
NaN or Inf detected at time 9.549360454287167e-06. Filling remaining time steps with last valid values.
**** Finished ****
**** Spatio resolution 2048 ****
Using device: cuda
Time: 0.000000, dt: 0.000002, Target: 0.010000, Max vel: 4.7931, Min density: 1.0000e-06, Min pressure: 1.0000e-06
NaN or Inf detected in tensors! Stopping simulation.
NaN or Inf detected at time 2.4062379703480342e-06. Filling remaining time steps with last valid values.
**** Finished ****
Rate of convergence measured at spatio resolution 256 is nan
Rate of convergence measured at spatio resolution 512 is nan
Result summary
nRMSE: 4.255e-02	| Time: 181.78s	| Average convergence rate: nan	|
